citypair,aircraft,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,quarter,year,revenue
BOS-BWI,Boeing 737-800,241.0,272.0,28447.0,42175.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-BWI,Boeing B737 Max 800,22.0,23.0,2744.0,3850.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-CMH,Boeing 737-700/700LR/Max 7,33.0,35.0,3147.0,4719.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-CMH,Boeing 737-800,35.0,40.0,2386.0,6125.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-DAL,Boeing 737-800,72.0,75.0,10118.0,12600.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-DEN,Boeing 737-800,92.0,106.0,14312.0,16100.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-DEN,Boeing B737 Max 800,14.0,18.0,2261.0,2450.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-HOU,Boeing 737-700/700LR/Max 7,43.0,45.0,5325.0,6149.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-HOU,Boeing 737-800,32.0,33.0,4819.0,5600.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-HOU,Boeing B737 Max 800,1.0,2.0,160.0,175.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-IND,Boeing 737-700/700LR/Max 7,45.0,48.0,3795.0,6435.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-MCI,Boeing 737-800,59.0,64.0,5697.0,10325.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-MDW,Boeing 737-700/700LR/Max 7,77.0,79.0,9454.0,11011.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-MDW,Boeing 737-800,90.0,107.0,12499.0,15750.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-MDW,Boeing B737 Max 800,21.0,32.0,2873.0,3675.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-MKE,Boeing 737-700/700LR/Max 7,43.0,53.0,3841.0,6149.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-STL,Boeing 737-700/700LR/Max 7,148.0,155.0,17238.0,21164.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BOS-STL,Boeing 737-800,70.0,85.0,7796.0,12250.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-BWI,Boeing 737-700/700LR/Max 7,255.0,270.0,26665.0,36465.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-BWI,Boeing 737-800,69.0,78.0,9596.0,12075.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-BWI,Boeing B737 Max 800,9.0,10.0,1318.0,1575.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-FLL,Boeing 737-700/700LR/Max 7,150.0,159.0,19356.0,21450.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-FLL,Boeing 737-800,23.0,26.0,3674.0,4025.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-LAS,Boeing 737-700/700LR/Max 7,92.0,98.0,12054.0,13156.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-MCO,Boeing 737-700/700LR/Max 7,235.0,248.0,30484.0,33605.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-MCO,Boeing 737-800,31.0,32.0,4906.0,5425.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-MDW,Boeing 737-700/700LR/Max 7,126.0,143.0,15556.0,18018.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-MDW,Boeing B737 Max 800,4.0,5.0,565.0,700.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-PHX,Boeing 737-800,68.0,76.0,10536.0,11900.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-RSW,Boeing 737-700/700LR/Max 7,31.0,33.0,3577.0,4433.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-TPA,Boeing 737-700/700LR/Max 7,129.0,141.0,15704.0,18447.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUF-TPA,Boeing 737-800,50.0,53.0,7200.0,8750.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-DAL,Boeing 737-800,56.0,58.0,7566.0,9800.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-DEN,Boeing 737-700/700LR/Max 7,139.0,143.0,17198.0,19877.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-DEN,Boeing 737-800,24.0,25.0,3187.0,4200.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-HOU,Boeing 737-800,49.0,50.0,6613.0,8575.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-LAS,Boeing 737-700/700LR/Max 7,728.0,760.0,69326.0,104104.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-LAS,Boeing 737-800,24.0,25.0,2536.0,4200.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-MDW,Boeing 737-700/700LR/Max 7,59.0,63.0,5926.0,8437.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-OAK,Boeing 737-700/700LR/Max 7,836.0,903.0,85003.0,119548.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-OAK,Boeing 737-800,85.0,94.0,10309.0,14875.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-PDX,Boeing 737-700/700LR/Max 7,60.0,61.0,6442.0,8580.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-PHX,Boeing 737-700/700LR/Max 7,453.0,468.0,50081.0,64779.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-PHX,Boeing 737-800,47.0,48.0,6681.0,8225.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-SFO,Boeing 737-700/700LR/Max 7,347.0,383.0,35231.0,49621.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-SJC,Boeing 737-700/700LR/Max 7,735.0,780.0,68014.0,105105.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-SJC,Boeing 737-800,65.0,75.0,6445.0,11375.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-SMF,Boeing 737-700/700LR/Max 7,681.0,710.0,66518.0,97383.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BUR-SMF,Boeing 737-800,37.0,50.0,4959.0,6475.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ABQ,Boeing 737-700/700LR/Max 7,63.0,67.0,6567.0,9009.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ALB,Boeing 737-700/700LR/Max 7,311.0,329.0,32075.0,44473.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ALB,Boeing 737-800,80.0,89.0,10727.0,14000.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ATL,Boeing 737-700/700LR/Max 7,405.0,435.0,42312.0,57915.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ATL,Boeing 737-800,55.0,68.0,7240.0,9625.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-AUS,Boeing 737-800,84.0,97.0,10849.0,14700.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-AUS,Boeing B737 Max 800,21.0,24.0,2652.0,3675.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BDL,Boeing 737-700/700LR/Max 7,432.0,458.0,46286.0,61776.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BDL,Boeing 737-800,23.0,26.0,1318.0,4025.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BHM,Boeing 737-700/700LR/Max 7,71.0,73.0,6271.0,10153.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BNA,Boeing 737-700/700LR/Max 7,397.0,423.0,38287.0,56771.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BNA,Boeing 737-800,69.0,72.0,8674.0,12075.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BOS,Boeing 737-700/700LR/Max 7,344.0,370.0,41821.0,49192.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BOS,Boeing 737-800,222.0,248.0,28658.0,38850.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BOS,Boeing B737 Max 800,15.0,16.0,2158.0,2625.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BUF,Boeing 737-700/700LR/Max 7,280.0,303.0,30618.0,40040.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BUF,Boeing 737-800,40.0,47.0,4826.0,7000.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-BUF,Boeing B737 Max 800,6.0,7.0,775.0,1050.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CHS,Boeing 737-700/700LR/Max 7,214.0,223.0,22701.0,30602.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CHS,Boeing 737-800,41.0,42.0,4197.0,7175.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CLE,Boeing 737-700/700LR/Max 7,179.0,197.0,20204.0,25597.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CLE,Boeing B737 Max 800,2.0,6.0,178.0,350.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CLT,Boeing 737-700/700LR/Max 7,215.0,229.0,22281.0,30745.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CMH,Boeing 737-700/700LR/Max 7,196.0,198.0,18968.0,28028.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CMH,Boeing 737-800,69.0,70.0,7920.0,12075.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-CVG,Boeing 737-700/700LR/Max 7,228.0,248.0,18126.0,32604.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DAL,Boeing 737-700/700LR/Max 7,158.0,161.0,19431.0,22594.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DAL,Boeing 737-800,151.0,164.0,22154.0,26425.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DAL,Boeing B737 Max 800,24.0,25.0,3224.0,4200.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DEN,Boeing 737-700/700LR/Max 7,112.0,120.0,14615.0,16016.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DEN,Boeing 737-800,259.0,268.0,40190.0,45325.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DEN,Boeing B737 Max 800,27.0,30.0,3983.0,4725.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-DTW,Boeing 737-700/700LR/Max 7,188.0,211.0,17848.0,26884.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-FLL,Boeing 737-700/700LR/Max 7,476.0,494.0,55628.0,68068.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-FLL,Boeing 737-800,262.0,268.0,35806.0,45850.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-FLL,Boeing B737 Max 800,42.0,49.0,5493.0,7350.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-GRR,Boeing 737-700/700LR/Max 7,81.0,85.0,8597.0,11583.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-HOU,Boeing 737-700/700LR/Max 7,36.0,38.0,4565.0,5148.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-HOU,Boeing 737-800,209.0,224.0,31821.0,36575.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-HOU,Boeing B737 Max 800,20.0,22.0,2888.0,3500.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-IND,Boeing 737-700/700LR/Max 7,178.0,188.0,20894.0,25454.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ISP,Boeing 737-700/700LR/Max 7,258.0,266.0,21769.0,36894.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ISP,Boeing 737-800,81.0,83.0,8197.0,14175.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-JAX,Boeing 737-700/700LR/Max 7,199.0,204.0,23184.0,28457.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-JAX,Boeing 737-800,72.0,74.0,9841.0,12600.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-LAS,Boeing 737-800,273.0,286.0,43019.0,47775.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-LAS,Boeing B737 Max 800,31.0,32.0,4835.0,5425.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-LAX,Boeing 737-700/700LR/Max 7,53.0,55.0,6988.0,7579.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-LAX,Boeing 737-800,171.0,185.0,27103.0,29925.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-LAX,Boeing B737 Max 800,27.0,34.0,4304.0,4725.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MCI,Boeing 737-700/700LR/Max 7,94.0,98.0,10490.0,13442.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MCI,Boeing B737 Max 800,11.0,13.0,1553.0,1925.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MCO,Boeing 737-700/700LR/Max 7,371.0,388.0,44838.0,53053.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MCO,Boeing 737-800,400.0,423.0,56170.0,70000.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MCO,Boeing B737 Max 800,48.0,49.0,6699.0,8400.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MDW,Boeing 737-700/700LR/Max 7,416.0,471.0,45437.0,59488.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MDW,Boeing 737-800,55.0,58.0,7307.0,9625.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MHT,Boeing 737-700/700LR/Max 7,309.0,320.0,33051.0,44187.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MHT,Boeing 737-800,93.0,97.0,10988.0,16275.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MHT,Boeing B737 Max 800,18.0,21.0,2036.0,3150.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MKE,Boeing 737-700/700LR/Max 7,145.0,156.0,13807.0,20735.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MKE,Boeing 737-800,19.0,24.0,2240.0,3325.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MSP,Boeing 737-700/700LR/Max 7,86.0,90.0,8748.0,12298.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MSP,Boeing 737-800,57.0,64.0,5616.0,9975.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MSY,Boeing 737-700/700LR/Max 7,132.0,135.0,17159.0,18876.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MSY,Boeing 737-800,64.0,70.0,8507.0,11200.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-MSY,Boeing B737 Max 800,16.0,18.0,2249.0,2800.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-OAK,Boeing 737-700/700LR/Max 7,46.0,49.0,6148.0,6578.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-OAK,Boeing 737-800,24.0,25.0,3766.0,4200.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-OKC,Boeing 737-700/700LR/Max 7,53.0,60.0,3760.0,7579.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ORF,Boeing 737-700/700LR/Max 7,276.0,283.0,27367.0,39468.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ORF,Boeing 737-800,35.0,37.0,4016.0,6125.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ORF,Boeing B737 Max 800,8.0,10.0,802.0,1400.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PBI,Boeing 737-700/700LR/Max 7,295.0,307.0,35959.0,42185.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PBI,Boeing 737-800,67.0,69.0,10211.0,11725.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PHX,Boeing 737-700/700LR/Max 7,64.0,66.0,8196.0,9152.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PHX,Boeing 737-800,122.0,136.0,18441.0,21350.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PHX,Boeing B737 Max 800,13.0,16.0,1904.0,2275.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PIT,Boeing 737-700/700LR/Max 7,200.0,207.0,19947.0,28600.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PIT,Boeing 737-800,15.0,17.0,1660.0,2625.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PVD,Boeing 737-700/700LR/Max 7,287.0,301.0,28648.0,41041.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PVD,Boeing 737-800,93.0,102.0,12474.0,16275.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PWM,Boeing 737-700/700LR/Max 7,170.0,176.0,17176.0,24310.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-PWM,Boeing B737 Max 800,19.0,23.0,2274.0,3325.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-RDU,Boeing 737-700/700LR/Max 7,362.0,375.0,42017.0,51766.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-RDU,Boeing 737-800,57.0,58.0,6189.0,9975.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-RDU,Boeing B737 Max 800,13.0,14.0,899.0,2275.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ROC,Boeing 737-700/700LR/Max 7,184.0,192.0,21927.0,26312.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-ROC,Boeing B737 Max 800,3.0,4.0,305.0,525.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-RSW,Boeing 737-700/700LR/Max 7,372.0,380.0,45350.0,53196.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-RSW,Boeing 737-800,67.0,68.0,9164.0,11725.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-RSW,Boeing B737 Max 800,5.0,6.0,593.0,875.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SAN,Boeing 737-800,144.0,154.0,23787.0,25200.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SAN,Boeing B737 Max 800,26.0,30.0,4310.0,4550.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SAT,Boeing 737-700/700LR/Max 7,73.0,74.0,9480.0,10439.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SAT,Boeing 737-800,95.0,106.0,11420.0,16625.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SAT,Boeing B737 Max 800,9.0,10.0,976.0,1575.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SDF,Boeing 737-700/700LR/Max 7,165.0,167.0,15925.0,23595.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SDF,Boeing 737-800,36.0,41.0,3785.0,6300.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SJU,Boeing 737-800,76.0,83.0,12256.0,13300.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-SMF,Boeing B737 Max 800,1.0,3.0,173.0,175.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-STL,Boeing 737-700/700LR/Max 7,155.0,159.0,17595.0,22165.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-STL,Boeing 737-800,88.0,96.0,10097.0,15400.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-STL,Boeing B737 Max 800,28.0,32.0,3381.0,4900.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-TPA,Boeing 737-700/700LR/Max 7,371.0,386.0,40882.0,53053.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-TPA,Boeing 737-800,203.0,214.0,25282.0,35525.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
BWI-TPA,Boeing B737 Max 800,20.0,24.0,2829.0,3500.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CHS-BWI,Boeing 737-700/700LR/Max 7,234.0,243.0,23729.0,33462.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CHS-DAL,Boeing 737-700/700LR/Max 7,67.0,68.0,6542.0,9581.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CHS-DAL,Boeing 737-800,14.0,15.0,2087.0,2450.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CHS-MDW,Boeing 737-700/700LR/Max 7,87.0,90.0,9746.0,12441.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CHS-MDW,Boeing 737-800,41.0,44.0,4558.0,7175.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-ATL,Boeing 737-700/700LR/Max 7,147.0,156.0,17678.0,21021.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-BNA,Boeing 737-700/700LR/Max 7,75.0,78.0,9201.0,10725.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-BNA,Boeing 737-800,103.0,105.0,15074.0,18025.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-BWI,Boeing 737-700/700LR/Max 7,216.0,230.0,22717.0,30888.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-BWI,Boeing 737-800,13.0,18.0,1893.0,2275.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-DEN,Boeing 737-700/700LR/Max 7,26.0,28.0,3530.0,3718.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-DEN,Boeing 737-800,58.0,61.0,9168.0,10150.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-LAS,Boeing 737-800,59.0,61.0,8837.0,10325.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-MDW,Boeing 737-700/700LR/Max 7,268.0,286.0,28192.0,38324.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-MDW,Boeing 737-800,52.0,61.0,6510.0,9100.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-MDW,Boeing B737 Max 800,9.0,10.0,1226.0,1575.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-MKE,Boeing 737-700/700LR/Max 7,108.0,120.0,7983.0,15444.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-MKE,Boeing 737-800,17.0,18.0,1173.0,2975.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-PHX,Boeing 737-800,77.0,82.0,11974.0,13475.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-PHX,Boeing B737 Max 800,11.0,15.0,1788.0,1925.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-STL,Boeing 737-700/700LR/Max 7,138.0,146.0,16433.0,19734.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLE-STL,Boeing 737-800,18.0,19.0,2629.0,3150.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-BNA,Boeing 737-700/700LR/Max 7,81.0,82.0,8246.0,11583.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-BNA,Boeing 737-800,66.0,67.0,7290.0,11550.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-BWI,Boeing 737-700/700LR/Max 7,215.0,229.0,21631.0,30745.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-BWI,Boeing 737-800,22.0,23.0,2544.0,3850.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-DAL,Boeing 737-700/700LR/Max 7,77.0,78.0,9592.0,11011.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-DAL,Boeing 737-800,6.0,8.0,655.0,1050.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-HOU,Boeing 737-700/700LR/Max 7,82.0,83.0,8650.0,11726.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-MDW,Boeing 737-700/700LR/Max 7,144.0,153.0,13885.0,20592.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CLT-MDW,Boeing 737-800,17.0,18.0,1772.0,2975.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-ATL,Boeing 737-700/700LR/Max 7,199.0,205.0,24069.0,28457.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-ATL,Boeing 737-800,31.0,35.0,4249.0,5425.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-BNA,Boeing 737-700/700LR/Max 7,150.0,153.0,17843.0,21450.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-BOS,Boeing 737-700/700LR/Max 7,34.0,36.0,3666.0,4862.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-BOS,Boeing B737 Max 800,10.0,16.0,683.0,1750.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-BWI,Boeing 737-700/700LR/Max 7,193.0,196.0,19252.0,27599.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-BWI,Boeing 737-800,65.0,69.0,7043.0,11375.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-DAL,Boeing 737-700/700LR/Max 7,72.0,74.0,7533.0,10296.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-DCA,Boeing 737-700/700LR/Max 7,160.0,165.0,14267.0,22880.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-DEN,Boeing 737-700/700LR/Max 7,83.0,85.0,10811.0,11869.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-DEN,Boeing 737-800,23.0,28.0,3352.0,4025.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-FLL,Boeing 737-800,66.0,67.0,9024.0,11550.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
CMH-HOU,Boeing 737-700/700LR/Max 7,32.0,33.0,3849.0,4576.0,54.92924590163936,53.33868862295082,4644244.0,1,2019,5149
